lat_lon,lat_lon_X,lat_lon_Y,tmean,tdmean,ppt
44.68098950647144_-122.19194413366752,-122.1919441,44.68098951,4.528000355,4.199999809,26.0510006
44.68125900105668_-122.19490857410511,-122.1949086,44.681259,4.528000355,4.199999809,26.0510006
44.68125900105668_-122.1946390795199,-122.1946391,44.681259,4.528000355,4.199999809,26.0510006
44.68125900105668_-122.19436958493466,-122.1943696,44.681259,4.528000355,4.199999809,26.0510006
44.68125900105668_-122.19410009034942,-122.1941001,44.681259,4.528000355,4.199999809,26.0510006
44.68125900105668_-122.19383059576418,-122.1938306,44.681259,4.528000355,4.199999809,26.0510006
44.68125900105668_-122.19356110117896,-122.1935611,44.681259,4.528000355,4.199999809,26.0510006
44.68125900105668_-122.19329160659372,-122.1932916,44.681259,4.528000355,4.199999809,26.0510006
44.68125900105668_-122.19302211200848,-122.1930221,44.681259,4.528000355,4.199999809,26.0510006
44.68125900105668_-122.19275261742324,-122.1927526,44.681259,4.528000355,4.199999809,26.0510006
44.68125900105668_-122.192483122838,-122.1924831,44.681259,4.528000355,4.199999809,26.0510006
44.68125900105668_-122.19221362825276,-122.1922136,44.681259,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.19517806869035,-122.1951781,44.6815285,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.19490857410511,-122.1949086,44.6815285,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.1946390795199,-122.1946391,44.6815285,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.19436958493466,-122.1943696,44.6815285,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.19410009034942,-122.1941001,44.6815285,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.19383059576418,-122.1938306,44.6815285,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.19356110117896,-122.1935611,44.6815285,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.19329160659372,-122.1932916,44.6815285,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.19302211200848,-122.1930221,44.6815285,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.19275261742324,-122.1927526,44.6815285,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.192483122838,-122.1924831,44.6815285,4.528000355,4.199999809,26.0510006
44.68152849564191_-122.19221362825276,-122.1922136,44.6815285,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.19517806869035,-122.1951781,44.68179799,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.19490857410511,-122.1949086,44.68179799,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.1946390795199,-122.1946391,44.68179799,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.19436958493466,-122.1943696,44.68179799,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.19410009034942,-122.1941001,44.68179799,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.19383059576418,-122.1938306,44.68179799,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.19356110117896,-122.1935611,44.68179799,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.19329160659372,-122.1932916,44.68179799,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.19302211200848,-122.1930221,44.68179799,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.19275261742324,-122.1927526,44.68179799,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.192483122838,-122.1924831,44.68179799,4.528000355,4.199999809,26.0510006
44.681797990227146_-122.19221362825276,-122.1922136,44.68179799,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.1954475632756,-122.1954476,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.19517806869035,-122.1951781,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.19490857410511,-122.1949086,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.1946390795199,-122.1946391,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.19436958493466,-122.1943696,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.19410009034942,-122.1941001,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.19383059576418,-122.1938306,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.19356110117896,-122.1935611,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.19329160659372,-122.1932916,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.19302211200848,-122.1930221,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.19275261742324,-122.1927526,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.192483122838,-122.1924831,44.68206748,4.528000355,4.199999809,26.0510006
44.68206748481239_-122.19221362825276,-122.1922136,44.68206748,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.19571705786085,-122.1957171,44.68233698,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.1954475632756,-122.1954476,44.68233698,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.19517806869035,-122.1951781,44.68233698,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.19490857410511,-122.1949086,44.68233698,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.1946390795199,-122.1946391,44.68233698,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.19436958493466,-122.1943696,44.68233698,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.19410009034942,-122.1941001,44.68233698,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.19383059576418,-122.1938306,44.68233698,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.19356110117896,-122.1935611,44.68233698,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.19329160659372,-122.1932916,44.68233698,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.19302211200848,-122.1930221,44.68233698,4.528000355,4.199999809,26.0510006
44.68233697939762_-122.19275261742324,-122.1927526,44.68233698,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.19598655244609,-122.1959866,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.19571705786085,-122.1957171,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.1954475632756,-122.1954476,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.19517806869035,-122.1951781,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.19490857410511,-122.1949086,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.1946390795199,-122.1946391,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.19436958493466,-122.1943696,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.19410009034942,-122.1941001,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.19383059576418,-122.1938306,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.19356110117896,-122.1935611,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.19329160659372,-122.1932916,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.19302211200848,-122.1930221,44.68260647,4.528000355,4.199999809,26.0510006
44.68260647398286_-122.19275261742324,-122.1927526,44.68260647,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.19598655244609,-122.1959866,44.68287597,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.19571705786085,-122.1957171,44.68287597,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.1954475632756,-122.1954476,44.68287597,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.19517806869035,-122.1951781,44.68287597,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.19490857410511,-122.1949086,44.68287597,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.1946390795199,-122.1946391,44.68287597,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.19436958493466,-122.1943696,44.68287597,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.19410009034942,-122.1941001,44.68287597,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.19383059576418,-122.1938306,44.68287597,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.19356110117896,-122.1935611,44.68287597,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.19329160659372,-122.1932916,44.68287597,4.528000355,4.199999809,26.0510006
44.68287596856809_-122.19302211200848,-122.1930221,44.68287597,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19679503620178,-122.196795,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19652554161657,-122.1965255,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19625604703133,-122.196256,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19598655244609,-122.1959866,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19571705786085,-122.1957171,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.1954475632756,-122.1954476,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19517806869035,-122.1951781,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19490857410511,-122.1949086,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.1946390795199,-122.1946391,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19436958493466,-122.1943696,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19410009034942,-122.1941001,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19383059576418,-122.1938306,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19356110117896,-122.1935611,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19329160659372,-122.1932916,44.68314546,4.528000355,4.199999809,26.0510006
44.68314546315333_-122.19302211200848,-122.1930221,44.68314546,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19733402537226,-122.197334,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19706453078702,-122.1970645,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19679503620178,-122.196795,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19652554161657,-122.1965255,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19625604703133,-122.196256,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19598655244609,-122.1959866,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19571705786085,-122.1957171,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.1954475632756,-122.1954476,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19517806869035,-122.1951781,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19490857410511,-122.1949086,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.1946390795199,-122.1946391,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19436958493466,-122.1943696,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19410009034942,-122.1941001,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19383059576418,-122.1938306,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19356110117896,-122.1935611,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19329160659372,-122.1932916,44.68341496,4.528000355,4.199999809,26.0510006
44.68341495773856_-122.19302211200848,-122.1930221,44.68341496,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.1976035199575,-122.1976035,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19733402537226,-122.197334,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19706453078702,-122.1970645,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19679503620178,-122.196795,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19652554161657,-122.1965255,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19625604703133,-122.196256,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19598655244609,-122.1959866,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19571705786085,-122.1957171,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.1954475632756,-122.1954476,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19517806869035,-122.1951781,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19490857410511,-122.1949086,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.1946390795199,-122.1946391,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19436958493466,-122.1943696,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19410009034942,-122.1941001,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19383059576418,-122.1938306,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19356110117896,-122.1935611,44.68368445,4.528000355,4.199999809,26.0510006
44.6836844523238_-122.19329160659372,-122.1932916,44.68368445,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19814250912796,-122.1981425,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19787301454272,-122.197873,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.1976035199575,-122.1976035,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19733402537226,-122.197334,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19706453078702,-122.1970645,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19679503620178,-122.196795,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19652554161657,-122.1965255,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19625604703133,-122.196256,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19598655244609,-122.1959866,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19571705786085,-122.1957171,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.1954475632756,-122.1954476,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19517806869035,-122.1951781,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19490857410511,-122.1949086,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.1946390795199,-122.1946391,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19436958493466,-122.1943696,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19410009034942,-122.1941001,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19383059576418,-122.1938306,44.68395395,4.528000355,4.199999809,26.0510006
44.68395394690904_-122.19356110117896,-122.1935611,44.68395395,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.1984120037132,-122.198412,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19814250912796,-122.1981425,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19787301454272,-122.197873,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.1976035199575,-122.1976035,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19733402537226,-122.197334,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19706453078702,-122.1970645,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19679503620178,-122.196795,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19652554161657,-122.1965255,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19625604703133,-122.196256,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19598655244609,-122.1959866,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19571705786085,-122.1957171,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.1954475632756,-122.1954476,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19517806869035,-122.1951781,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19490857410511,-122.1949086,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.1946390795199,-122.1946391,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19436958493466,-122.1943696,44.68422344,4.528000355,4.199999809,26.0510006
44.68422344149428_-122.19410009034942,-122.1941001,44.68422344,4.528000355,4.199999809,26.0510006
